root@notebook-1898717724949078018-scngsz9kqh-56749:~# python model.py 
Training Original BotRGCN:
Epoch 073 | Loss: 0.0539 | Val Acc: 0.9783 | Val F1: 0.9767
Epoch 074 | Loss: 0.0538 | Val Acc: 0.9802 | Val F1: 0.9787
Epoch 075 | Loss: 0.0524 | Val Acc: 0.9811 | Val F1: 0.9797
Epoch 076 | Loss: 0.0430 | Val Acc: 0.9811 | Val F1: 0.9797
Epoch 077 | Loss: 0.0490 | Val Acc: 0.9754 | Val F1: 0.9737
Epoch 078 | Loss: 0.0477 | Val Acc: 0.9764 | Val F1: 0.9747
Epoch 079 | Loss: 0.0490 | Val Acc: 0.9764 | Val F1: 0.9747
Epoch 080 | Loss: 0.0457 | Val Acc: 0.9764 | Val F1: 0.9747
Epoch 081 | Loss: 0.0423 | Val Acc: 0.9773 | Val F1: 0.9756
Epoch 082 | Loss: 0.0447 | Val Acc: 0.9783 | Val F1: 0.9766
Epoch 083 | Loss: 0.0428 | Val Acc: 0.9754 | Val F1: 0.9737
Epoch 084 | Loss: 0.0402 | Val Acc: 0.9735 | Val F1: 0.9717
Epoch 085 | Loss: 0.0440 | Val Acc: 0.9773 | Val F1: 0.9757
Epoch 086 | Loss: 0.0431 | Val Acc: 0.9783 | Val F1: 0.9767
Epoch 087 | Loss: 0.0414 | Val Acc: 0.9773 | Val F1: 0.9756
Epoch 088 | Loss: 0.0392 | Val Acc: 0.9783 | Val F1: 0.9767
Epoch 089 | Loss: 0.0375 | Val Acc: 0.9764 | Val F1: 0.9747
Epoch 090 | Loss: 0.0385 | Val Acc: 0.9735 | Val F1: 0.9717
Epoch 091 | Loss: 0.0369 | Val Acc: 0.9783 | Val F1: 0.9767
Epoch 092 | Loss: 0.0362 | Val Acc: 0.9764 | Val F1: 0.9746
Epoch 093 | Loss: 0.0376 | Val Acc: 0.9773 | Val F1: 0.9757
Epoch 094 | Loss: 0.0381 | Val Acc: 0.9773 | Val F1: 0.9757
Epoch 095 | Loss: 0.0368 | Val Acc: 0.9773 | Val F1: 0.9757
Early stopping at epoch 95
Final Test Accuracy: 0.8561 | Test F1: 0.8534
